Date&Time,TEMP,HUMI,CO2,STEMP,SWAT,SEC,PPF,
2022-09-14 9:40,26.1,44,437,23.3,0,0,0,1
2022-09-14 9:45,26.1,44,435,23.3,0,0,0,0
2022-09-14 9:50,26,44,431,23.3,0,0,0,1
2022-09-14 9:55,26,44,430,23.3,0,0,0,0
2022-09-14 10:00,26,45,440,23.3,0,0,0,0
2022-09-14 10:05,26,45,448,23.3,0,0,0,0
2022-09-14 10:10,26.1,46,441,23.4,0,0,0,0
2022-09-14 10:15,26.2,45,446,23.4,0,0,0,0
2022-09-14 10:20,26.2,44,451,23.4,0,0,0,0
2022-09-14 10:25,26.2,44,450,23.4,0,0,0,0
2022-09-14 10:30,26.2,43,446,23.4,0,0,0,0
2022-09-14 10:35,26.1,43,443,23.3,0,0,0,0
2022-09-14 10:40,26.1,44,434,23.3,0,0,0,0
2022-09-14 10:45,26.2,44,432,23.4,0,0,0,0
2022-09-14 10:50,26.2,44,437,23.5,0,0,0,1
2022-09-14 10:55,26.2,44,433,23.5,0,0,0,1
2022-09-14 11:00,26.2,44,450,23.5,0,0,0,1
2022-09-14 11:05,26.3,44,465,23.5,0,0,0,0
2022-09-14 11:10,26.3,44,462,23.5,0,0,0,0
2022-09-14 11:15,26.3,44,458,23.5,0,0,0,0
2022-09-14 11:20,26.3,44,458,23.5,0,0,0,1
2022-09-14 11:25,26.4,45,457,23.6,0,0,0,1
2022-09-14 11:30,26.4,44,471,23.6,0,0,0,0
2022-09-14 11:35,26.4,44,462,23.6,0,0,0,0
2022-09-14 11:40,26.5,44,452,23.6,0,0,0,1
2022-09-14 11:45,26.5,43,442,23.6,0,0,0,1
2022-09-14 11:50,26.5,43,442,23.6,0,0,0,1
2022-09-14 11:55,26.5,44,437,23.6,0,0,0,1
2022-09-14 12:00,26.5,44,433,23.6,0,0,0,1
2022-09-14 12:05,26.5,44,429,23.6,0,0,0,1
2022-09-14 12:10,26.5,44,437,23.6,0,0,0,0
2022-09-14 12:15,26.5,44,444,23.7,0,0,0,0
2022-09-14 12:20,26.5,44,440,23.7,0,0,0,0
2022-09-14 12:25,26.5,43,431,23.7,0,0,0,1
2022-09-14 12:30,26.6,42,434,23.7,0,0,0,1
2022-09-14 12:35,26.5,41,425,23.7,0,0,0,1
2022-09-14 12:40,26.5,41,416,23.7,0,0,0,1
2022-09-14 12:45,26.5,41,414,23.6,0,0,0,1
2022-09-14 12:50,26.4,41,415,23.6,0,0,0,1
2022-09-14 12:55,26.4,41,412,23.6,0,0,0,1
2022-09-14 13:00,26.4,40,407,23.6,0,0,0,1
2022-09-14 13:05,26.5,40,404,23.6,0,0,0,1
2022-09-14 13:10,26.5,41,409,23.6,0,0,0,1
2022-09-14 13:15,26.5,40,402,23.6,0,0,0,1
2022-09-14 13:20,26.4,40,402,23.6,0,0,0,1
2022-09-14 13:25,26.4,40,405,23.6,0,0,0,1
2022-09-14 13:30,26.4,40,412,23.6,0,0,0,1
2022-09-14 13:35,26.4,41,415,23.6,0,0,0,1
2022-09-14 13:40,26.5,42,416,23.6,0,0,0,1
2022-09-14 13:45,26.5,41,411,23.7,0,0,0,1
2022-09-14 13:50,26.5,41,409,23.7,0,0,0,1
2022-09-14 13:55,26.5,41,424,23.8,0,0,0,2
2022-09-14 14:00,26.6,41,442,23.8,0,0,0,2
2022-09-14 14:05,26.7,42,458,23.8,0,0,0,2
2022-09-14 14:10,26.7,41,468,23.8,0,0,0,1
2022-09-14 14:15,26.6,41,460,23.8,0,0,0,1
2022-09-14 14:20,26.6,41,458,23.8,0,0,0,1
2022-09-14 14:25,26.6,41,455,23.8,0,0,0,2
2022-09-14 14:30,26.6,41,447,23.8,0,0,0,2
2022-09-14 14:35,26.6,41,445,23.9,0,0,0,2
2022-09-14 14:40,26.6,41,447,23.9,0,0,0,1
2022-09-14 14:45,26.7,41,435,23.9,0,0,0,1
2022-09-14 14:50,26.7,41,433,23.9,0,0,0,1
2022-09-14 14:55,26.7,41,434,23.9,0,0,0,1
2022-09-14 15:00,26.7,42,445,23.9,0,0,0,1
2022-09-14 15:05,26.7,42,451,23.8,0,0,0,1
2022-09-14 15:10,26.6,43,471,23.8,0,0,0,1
2022-09-14 15:15,26.7,42,481,23.9,0,0,0,1
2022-09-14 15:20,26.7,42,489,23.9,0,0,0,1
2022-09-14 15:25,26.8,42,484,24,0,0,0,2
2022-09-14 15:30,26.7,41,478,24,0,0,0,2
2022-09-14 15:35,26.7,42,461,23.9,0,0,0,1
2022-09-14 15:40,26.7,42,455,23.9,0,0,0,1
2022-09-14 15:45,26.7,43,455,23.9,0,0,0,1
2022-09-14 15:50,26.7,43,444,23.9,0,0,0,1
2022-09-14 15:55,26.6,43,442,23.9,0,0,0,1
2022-09-14 16:00,26.7,43,449,23.9,0,0,0,1
2022-09-14 16:05,26.7,43,447,24,0,0,0,1
2022-09-14 16:10,26.7,44,446,24,0,0,0,1
2022-09-14 16:15,26.7,43,446,24,0,0,0,1
2022-09-14 16:20,26.7,43,447,23.9,0,0,0,1
2022-09-14 16:25,26.7,44,448,23.9,0,0,0,1
2022-09-14 16:30,26.7,43,445,23.9,0,0,0,0
2022-09-14 16:35,26.6,42,443,23.8,0,0,0,0
2022-09-14 16:40,26.6,42,438,23.8,0,0,0,0
2022-09-14 16:45,26.6,43,433,23.7,0,0,0,0
2022-09-14 16:50,26.5,42,433,23.7,0,0,0,0
2022-09-14 16:55,26.5,43,438,23.7,0,0,0,0
2022-09-14 17:00,26.5,42,451,23.7,0,0,0,0
2022-09-14 17:05,26.4,43,460,23.6,0,0,0,0
2022-09-14 17:10,26.4,43,457,23.5,0,0,0,0
2022-09-14 17:15,26.3,43,449,23.5,0,0,0,0
2022-09-14 17:20,26.3,43,443,23.4,0,0,0,0
2022-09-14 17:25,26.2,43,445,23.5,0,0,0,0
2022-09-14 17:30,26.3,44,449,23.5,0,0,0,0
2022-09-14 17:35,26.3,44,464,23.5,0,0,0,0
2022-09-14 17:40,26.3,44,484,23.5,0,0,0,0
2022-09-14 17:45,26.3,44,482,23.5,0,0,0,0
2022-09-14 17:50,26.3,43,480,23.5,0,0,0,0
2022-09-14 17:55,26.3,43,465,23.5,0,0,0,0
2022-09-14 18:00,26.2,44,454,23.5,0,0,0,0
2022-09-14 18:05,26.2,44,457,23.5,0,0,0,0
2022-09-14 18:10,26.2,45,462,23.5,0,0,0,0
2022-09-14 18:15,26.2,45,454,23.5,0,0,0,0
2022-09-14 18:20,26.2,45,447,23.4,0,0,0,0
2022-09-14 18:25,26.2,45,443,23.5,0,0,0,0
2022-09-14 18:30,26.2,44,437,23.5,0,0,0,0
2022-09-14 18:35,26.3,45,436,23.5,0,0,0,0
2022-09-14 18:40,26.2,45,436,23.5,0,0,0,0
2022-09-14 18:45,26.2,45,434,23.4,0,0,0,0
2022-09-14 18:50,26.2,45,439,23.4,0,0,0,0
2022-09-14 18:55,26.2,44,441,23.5,0,0,0,0
2022-09-14 19:00,26.2,45,439,23.5,0,0,0,0
2022-09-14 19:05,26.2,45,433,23.5,0,0,0,0
2022-09-14 19:10,26.3,45,431,23.5,0,0,0,0
2022-09-14 19:15,26.2,45,426,23.5,0,0,0,0
2022-09-14 19:20,26.2,45,423,23.5,0,0,0,0
2022-09-14 19:25,26.2,45,420,23.5,0,0,0,0
2022-09-14 19:30,26.2,45,426,23.5,0,0,0,0
2022-09-14 19:35,26.2,45,420,23.5,0,0,0,0
2022-09-14 19:40,26.2,45,421,23.5,0,0,0,0
2022-09-14 19:45,26.2,44,417,23.5,0,0,0,0
2022-09-14 19:50,26.1,43,420,23.4,0,0,0,0
2022-09-14 19:55,26.1,43,417,23.4,0,0,0,0
2022-09-14 20:00,26.1,43,406,23.3,0,0,0,0
2022-09-14 20:05,26,43,407,23.3,0,0,0,0
2022-09-14 20:10,25.9,43,406,23.3,0,0,0,0
2022-09-14 20:15,25.9,43,406,23.1,0,0,0,0
2022-09-14 20:20,25.8,43,401,23.1,0,0,0,0
2022-09-14 20:25,25.7,43,408,23.1,0,0,0,0
2022-09-14 20:30,25.7,43,402,23.1,0,0,0,0
2022-09-14 20:35,25.7,43,399,23.1,0,0,0,0
2022-09-14 20:40,25.7,43,400,23.1,0,0,0,0
2022-09-14 20:45,25.7,43,400,23.1,0,0,0,0
2022-09-14 20:50,25.7,45,401,23.1,0,0,0,0
2022-09-14 20:55,25.7,46,400,23.1,0,0,0,0
2022-09-14 21:00,25.7,44,396,23.1,0,0,0,0
2022-09-14 21:05,25.6,44,398,23,0,0,0,0
2022-09-14 21:10,25.6,44,401,23,0,0,0,0
2022-09-14 21:15,25.6,47,400,23.1,0,0,0,0
2022-09-14 21:20,25.7,46,399,23.1,0,0,0,0
2022-09-14 21:25,25.7,44,402,23.1,0,0,0,0
2022-09-14 21:30,25.7,44,404,23,0,0,0,0
2022-09-14 21:35,25.6,43,406,23,0,0,0,0
2022-09-14 21:40,25.6,43,404,22.9,0,0,0,0
2022-09-14 21:45,25.5,44,403,22.9,0,0,0,0
2022-09-14 21:50,25.6,46,405,23,0,0,0,0
2022-09-14 21:55,25.5,46,400,23,0,0,0,0
2022-09-14 22:00,25.6,46,404,23.1,0,0,0,0
2022-09-14 22:05,25.6,45,405,23,0,0,0,0
2022-09-14 22:10,25.6,44,397,23,0,0,0,0
2022-09-14 22:15,25.6,43,405,23,0,0,0,0
2022-09-14 22:20,25.6,43,401,22.8,0,0,0,0
2022-09-14 22:25,25.5,45,408,22.9,0,0,0,0
2022-09-14 22:30,25.5,45,407,23,0,0,0,0
2022-09-14 22:35,25.5,46,409,23,0,0,0,0
2022-09-14 22:40,25.5,46,405,23,0,0,0,0
2022-09-14 22:45,25.5,45,398,23,0,0,0,0
2022-09-14 22:50,25.6,44,399,22.9,0,0,0,0
2022-09-14 22:55,25.5,43,398,22.9,0,0,0,0
2022-09-14 23:00,25.5,43,400,22.8,0,0,0,0
2022-09-14 23:05,25.5,45,401,22.9,0,0,0,0
2022-09-14 23:10,25.5,46,408,22.9,0,0,0,0
2022-09-14 23:15,25.5,44,408,22.9,0,0,0,0
2022-09-14 23:20,25.5,47,404,22.9,0,0,0,0
2022-09-14 23:25,25.5,46,402,22.9,0,0,0,0
2022-09-14 23:30,25.6,48,406,23,0,0,0,0
2022-09-14 23:35,25.6,46,403,23,0,0,0,0
2022-09-14 23:40,25.6,45,403,22.9,0,0,0,0
2022-09-14 23:45,25.6,44,400,22.9,0,0,0,0
2022-09-14 23:50,25.5,44,401,22.9,0,0,0,0
2022-09-14 23:55,25.5,46,401,23,0,0,0,0
2022-09-15 0:00,25.5,45,401,22.9,0,0,0,0
2022-09-15 0:05,25.5,44,403,22.8,0,0,0,0
2022-09-15 0:10,25.4,46,405,22.8,0,0,0,0
2022-09-15 0:15,25.5,47,405,22.9,0,0,0,0
2022-09-15 0:20,25.4,45,408,22.9,0,0,0,0
2022-09-15 0:25,25.5,48,409,23,0,0,0,0
2022-09-15 0:30,25.5,46,402,23,0,0,0,0
2022-09-15 0:35,25.5,45,402,22.9,0,0,0,0
2022-09-15 0:40,25.5,45,404,22.8,0,0,0,0
2022-09-15 0:45,25.5,48,406,22.9,0,0,0,0
2022-09-15 0:50,25.5,46,403,22.8,0,0,0,0
2022-09-15 0:55,25.5,49,402,22.9,0,0,0,0
2022-09-15 1:00,25.4,47,402,22.9,0,0,0,0
2022-09-15 1:05,25.5,46,406,22.9,0,0,0,0
2022-09-15 1:10,25.5,46,405,22.9,0,0,0,0
2022-09-15 1:15,25.5,48,408,23,0,0,0,0
2022-09-15 1:20,25.6,46,410,22.9,0,0,0,0
2022-09-15 1:25,25.6,48,408,23,0,0,0,0
2022-09-15 1:30,25.6,46,411,22.9,0,0,0,0
2022-09-15 1:35,25.5,46,408,22.9,0,0,0,0
2022-09-15 1:40,25.6,51,406,23,0,0,0,0
2022-09-15 1:45,25.6,48,403,23,0,0,0,0
2022-09-15 1:50,25.6,46,402,23,0,0,0,0
2022-09-15 1:55,25.6,48,403,23,0,0,0,0
2022-09-15 2:00,25.7,47,402,23,0,0,0,0
2022-09-15 2:05,25.6,46,404,23,0,0,0,0
2022-09-15 2:10,25.5,46,403,22.8,0,0,0,0
2022-09-15 2:15,25.5,47,404,22.8,0,0,0,0
2022-09-15 2:20,25.5,48,406,22.9,0,0,0,0
2022-09-15 2:25,25.5,47,403,22.9,0,0,0,0
2022-09-15 2:30,25.5,46,403,22.9,0,0,0,0
2022-09-15 2:35,25.5,46,401,22.8,0,0,0,0
2022-09-15 2:40,25.5,46,405,22.8,0,0,0,0
2022-09-15 2:45,25.5,45,402,22.8,0,0,0,0
2022-09-15 2:50,25.4,45,398,22.7,0,0,0,0
2022-09-15 2:55,25.5,49,406,22.8,0,0,0,0
2022-09-15 3:00,25.4,47,402,22.8,0,0,0,0
2022-09-15 3:05,25.4,50,401,22.9,0,0,0,0
2022-09-15 3:10,25.5,49,402,22.9,0,0,0,0
2022-09-15 3:15,25.5,50,406,23,0,0,0,0
2022-09-15 3:20,25.6,49,402,23,0,0,0,0
2022-09-15 3:25,25.6,48,404,22.9,0,0,0,0
2022-09-15 3:30,25.5,47,405,22.9,0,0,0,0
2022-09-15 3:35,25.5,48,401,22.9,0,0,0,0
2022-09-15 3:40,25.5,49,403,22.9,0,0,0,0
2022-09-15 3:45,25.5,50,402,23,0,0,0,0
2022-09-15 3:50,25.6,50,402,23,0,0,0,0
2022-09-15 3:55,25.6,48,406,22.9,0,0,0,0
2022-09-15 4:00,25.6,50,408,23,0,0,0,0
2022-09-15 4:05,25.6,51,405,23,0,0,0,0
2022-09-15 4:10,25.7,50,405,23.1,0,0,0,0
2022-09-15 4:15,25.7,48,404,23,0,0,0,0
2022-09-15 4:20,25.7,49,406,23,0,0,0,0
2022-09-15 4:25,25.7,50,402,23,0,0,0,0
2022-09-15 4:30,25.6,48,405,23,0,0,0,0
2022-09-15 4:35,25.5,48,406,22.9,0,0,0,0
2022-09-15 4:40,25.6,53,403,23,0,0,0,0
2022-09-15 4:45,25.6,50,400,23,0,0,0,0
2022-09-15 4:50,25.6,52,406,23.1,0,0,0,0
2022-09-15 4:55,25.7,54,404,23.2,0,0,0,0
2022-09-15 5:00,25.7,51,401,23.2,0,0,0,0
2022-09-15 5:05,25.7,49,402,23.1,0,0,0,0
2022-09-15 5:10,25.7,51,407,23.1,0,0,0,0
2022-09-15 5:15,25.7,51,401,23.1,0,0,0,0
2022-09-15 5:20,25.7,49,402,22.9,0,0,0,0
2022-09-15 5:25,25.6,52,408,23,0,0,0,0
2022-09-15 5:30,25.7,50,408,23,0,0,0,0
2022-09-15 5:35,25.7,49,414,23,0,0,0,0
2022-09-15 5:40,25.6,49,415,23,0,0,0,0
2022-09-15 5:45,25.6,52,413,23.1,0,0,0,0
2022-09-15 5:50,25.6,51,410,23,0,0,0,0
2022-09-15 5:55,25.7,53,413,23.1,0,0,0,0
2022-09-15 6:00,25.6,50,415,23,0,0,0,0
2022-09-15 6:05,25.6,50,413,22.9,0,0,0,0
2022-09-15 6:10,25.6,51,421,23,0,0,0,0
2022-09-15 6:15,25.6,52,421,23,0,0,0,0
2022-09-15 6:20,25.6,52,419,23.1,0,0,0,0
2022-09-15 6:25,25.7,52,417,23.1,0,0,0,0
2022-09-15 6:30,25.6,50,424,23.1,0,0,0,0
2022-09-15 6:35,25.7,49,421,23,0,0,0,0
2022-09-15 6:40,25.7,53,419,23.1,0,0,0,0
2022-09-15 6:45,25.7,51,422,23,0,0,0,0
2022-09-15 6:50,25.6,50,419,22.9,0,0,0,0
2022-09-15 6:55,25.5,49,416,22.9,0,0,0,0
2022-09-15 7:00,25.6,53,421,23,0,0,0,0
2022-09-15 7:05,25.6,51,421,23,0,0,0,0
2022-09-15 7:10,25.7,50,420,23,0,0,0,0
2022-09-15 7:15,25.7,49,421,23,0,0,0,0
2022-09-15 7:20,25.6,50,422,23,0,0,0,0
2022-09-15 7:25,25.7,52,420,23.1,0,0,0,0
2022-09-15 7:30,25.7,50,420,23.1,0,0,0,0
2022-09-15 7:35,25.7,50,425,23,0,0,0,0
2022-09-15 7:40,25.7,50,421,23,0,0,0,0
2022-09-15 7:45,25.7,53,418,23.2,0,0,0,0
2022-09-15 7:50,25.8,51,415,23.1,0,0,0,0
2022-09-15 7:55,25.8,50,412,23.1,0,0,0,0
2022-09-15 8:00,25.8,49,418,23.1,0,0,0,0
2022-09-15 8:05,25.8,49,422,23.1,0,0,0,0
2022-09-15 8:10,25.7,49,422,23.1,0,0,0,0
2022-09-15 8:15,25.8,53,420,23.1,0,0,0,0
2022-09-15 8:20,25.7,51,418,23.1,0,0,0,0
2022-09-15 8:25,25.7,50,419,23.1,0,0,0,0
2022-09-15 8:30,25.8,52,418,23.2,0,0,0,0
2022-09-15 8:35,25.9,51,415,23.2,0,0,0,0
2022-09-15 8:40,25.9,50,413,23.2,0,0,0,0
2022-09-15 8:45,25.9,49,411,23.2,0,0,0,0
2022-09-15 8:50,26,49,413,23.2,0,0,0,0
2022-09-15 8:55,25.9,48,415,23.2,0,0,0,0
2022-09-15 9:00,25.8,48,419,23.1,0,0,0,0
2022-09-15 9:05,25.8,48,420,23.1,0,0,0,0
2022-09-15 9:10,25.8,49,420,23.1,0,0,0,0
2022-09-15 9:15,25.8,49,422,23.1,0,0,0,0
2022-09-15 9:20,25.8,48,419,23.2,0,0,0,0
2022-09-15 9:25,25.8,48,422,23.2,0,0,0,0
2022-09-15 9:30,25.8,48,425,23.1,0,0,0,0
2022-09-15 9:35,25.8,48,432,23.1,0,0,0,0
2022-09-15 9:40,25.8,49,437,23.1,0,0,0,0
2022-09-15 9:45,25.8,49,440,23.1,0,0,0,0
2022-09-15 9:50,25.8,49,448,23.1,0,0,0,0
2022-09-15 9:55,25.8,50,457,23.1,0,0,0,0
2022-09-15 10:00,25.9,50,459,23.1,0,0,0,0
2022-09-15 10:05,25.9,51,456,23.2,0,0,0,0
2022-09-15 10:10,26,50,466,23.3,0,0,0,0
2022-09-15 10:15,26,50,484,23.3,0,0,0,0
2022-09-15 10:20,26.1,50,498,23.3,0,0,0,0
2022-09-15 10:25,26.1,50,511,23.3,0,0,0,0
2022-09-15 10:30,26.1,50,514,23.3,0,0,0,0
2022-09-15 10:35,26.2,50,505,23.3,0,0,0,0
2022-09-15 10:40,26.2,50,497,23.4,0,0,0,0
2022-09-15 10:45,26.2,50,508,23.4,0,0,0,0
2022-09-15 10:50,26.2,49,533,23.5,0,0,0,0
2022-09-15 10:55,26.3,48,552,23.5,0,0,0,0
2022-09-15 11:00,26.3,48,567,23.5,0,0,0,0
2022-09-15 11:05,26.2,48,570,23.4,0,0,0,0
2022-09-15 11:10,26.2,48,568,23.5,0,0,0,0
2022-09-15 11:15,26.2,49,574,23.5,0,0,0,0
2022-09-15 11:20,26.2,49,562,23.5,0,0,0,0
2022-09-15 11:25,26.2,50,538,23.5,0,0,0,0
2022-09-15 11:30,26.2,50,512,23.5,0,0,0,0
2022-09-15 11:35,26.2,50,493,23.6,0,0,0,0
2022-09-15 11:40,26.3,49,494,23.6,0,0,0,0
2022-09-15 11:45,26.3,49,494,23.6,0,0,0,0
2022-09-15 11:50,26.3,49,487,23.5,0,0,0,0
2022-09-15 11:55,26.2,49,464,23.5,0,0,0,0
2022-09-15 12:00,26.2,49,453,23.5,0,0,0,0
2022-09-15 12:05,26.1,49,438,23.5,0,0,0,0
2022-09-15 12:10,26.1,49,434,23.5,0,0,0,0
2022-09-15 12:15,26.2,49,429,23.5,0,0,0,0
2022-09-15 12:20,26.2,49,428,23.5,0,0,0,0
2022-09-15 12:25,26.2,49,427,23.5,0,0,0,0
2022-09-15 12:30,26.2,48,426,23.5,0,0,0,0
2022-09-15 12:35,26.2,49,426,23.5,0,0,0,0
2022-09-15 12:40,26.2,49,420,23.5,0,0,0,0
2022-09-15 12:45,26.1,49,418,23.5,0,0,0,0
2022-09-15 12:50,26.1,49,420,23.5,0,0,0,0
2022-09-15 12:55,26.1,50,424,23.5,0,0,0,0
2022-09-15 13:00,26.1,50,427,23.5,0,0,0,0
2022-09-15 13:05,26.2,50,427,23.6,0,0,0,0
2022-09-15 13:10,26.2,50,423,23.6,0,0,0,0
2022-09-15 13:15,26.3,50,422,23.7,0,0,0,0
2022-09-15 13:20,26.3,50,427,23.6,0,0,0,0
2022-09-15 13:25,26.3,49,434,23.6,0,0,0,0
2022-09-15 13:30,26.3,50,431,23.6,0,0,0,0
2022-09-15 13:35,26.3,49,431,23.6,0,0,0,0
2022-09-15 13:40,26.3,49,427,23.6,0,0,0,0
2022-09-15 13:45,26.3,49,430,23.7,0,0,0,0
2022-09-15 13:50,26.3,49,427,23.7,0,0,0,0
2022-09-15 13:55,26.3,49,434,23.7,0,0,0,0
2022-09-15 14:00,26.4,50,441,23.7,0,0,0,0
2022-09-15 14:05,26.4,50,444,23.7,0,0,0,0
2022-09-15 14:10,26.4,50,444,23.7,0,0,0,0
2022-09-15 14:15,26.5,50,437,23.8,0,0,0,0
2022-09-15 14:20,26.5,50,438,23.8,0,0,0,0
2022-09-15 14:25,26.5,50,429,23.8,0,0,0,0
2022-09-15 14:30,26.5,50,431,23.8,0,0,0,0
2022-09-15 14:35,26.5,49,449,23.8,0,0,0,0
2022-09-15 14:40,26.6,48,474,23.9,0,0,0,0
2022-09-15 14:45,26.6,48,491,23.9,0,0,0,0
2022-09-15 14:50,26.6,48,488,23.8,0,0,0,0
2022-09-15 14:55,26.6,48,483,23.8,0,0,0,0
2022-09-15 15:00,26.6,49,486,23.8,0,0,0,0
2022-09-15 15:05,26.6,49,485,23.8,0,0,0,0
2022-09-15 15:10,26.6,49,490,23.9,0,0,0,0
2022-09-15 15:15,26.6,49,482,23.9,0,0,0,0
2022-09-15 15:20,26.7,49,480,23.9,0,0,0,0
2022-09-15 15:25,26.7,49,475,23.9,0,0,0,0
2022-09-15 15:30,26.7,49,467,23.9,0,0,0,0
2022-09-15 15:35,26.7,49,455,23.9,0,0,0,0
2022-09-15 15:40,26.6,50,450,23.9,0,0,0,0
2022-09-15 15:45,26.6,49,455,23.9,0,0,0,0
2022-09-15 15:50,26.6,49,475,23.9,0,0,0,0
2022-09-15 15:55,26.6,49,489,23.9,0,0,0,0
2022-09-15 16:00,26.6,48,503,23.9,0,0,0,0
2022-09-15 16:05,26.6,48,504,23.9,0,0,0,0
2022-09-15 16:10,26.6,48,505,23.9,0,0,0,0
2022-09-15 16:15,26.6,48,500,23.9,0,0,0,0
2022-09-15 16:20,26.6,48,512,23.8,0,0,0,0
2022-09-15 16:25,26.6,49,535,23.8,0,0,0,0
2022-09-15 16:30,26.5,48,552,23.8,0,0,0,0
2022-09-15 16:35,26.5,48,557,23.7,0,0,0,0
2022-09-15 16:40,26.5,48,576,23.8,0,0,0,0
2022-09-15 16:45,26.5,47,582,23.8,0,0,0,0
2022-09-15 16:50,26.5,47,581,23.8,0,0,0,0
2022-09-15 16:55,26.5,48,589,23.8,0,0,0,0
2022-09-15 17:00,26.5,48,592,23.8,0,0,0,0
2022-09-15 17:05,26.5,48,575,23.8,0,0,0,0
2022-09-15 17:10,26.5,49,563,23.8,0,0,0,0
2022-09-15 17:15,26.5,49,551,23.8,0,0,0,0
2022-09-15 17:20,26.5,49,531,23.8,0,0,0,0
2022-09-15 17:25,26.5,49,527,23.8,0,0,0,0
2022-09-15 17:30,26.5,49,517,23.8,0,0,0,0
2022-09-15 17:35,26.5,49,504,23.8,0,0,0,0
2022-09-15 17:40,26.5,50,498,23.9,0,0,0,0
2022-09-15 17:45,26.5,50,495,23.9,0,0,0,0
2022-09-15 17:50,26.5,50,485,23.9,0,0,0,0
2022-09-15 17:55,26.5,50,486,23.8,0,0,0,0
2022-09-15 18:00,26.5,50,483,23.8,0,0,0,0
2022-09-15 18:05,26.5,50,496,23.8,0,0,0,0
2022-09-15 18:10,26.5,50,507,23.8,0,0,0,0
2022-09-15 18:15,26.4,50,518,23.8,0,0,0,0
2022-09-15 18:20,26.5,50,528,23.9,0,0,0,0
2022-09-15 18:25,26.5,50,535,23.8,0,0,0,0
2022-09-15 18:30,26.5,49,560,23.8,0,0,0,0
2022-09-15 18:35,26.5,49,575,23.8,0,0,0,0
2022-09-15 18:40,26.5,50,570,23.8,0,0,0,0
2022-09-15 18:45,26.5,50,562,23.8,0,0,0,0
2022-09-15 18:50,26.4,50,550,23.8,0,0,0,0
2022-09-15 18:55,26.4,50,552,23.8,0,0,0,0
2022-09-15 19:00,26.4,49,545,23.8,0,0,0,0
2022-09-15 19:05,26.4,49,521,23.7,0,0,0,0
2022-09-15 19:10,26.4,49,495,23.7,0,0,0,0
2022-09-15 19:15,26.4,49,478,23.7,0,0,0,0
2022-09-15 19:20,26.3,49,465,23.7,0,0,0,0
2022-09-15 19:25,26.3,49,461,23.6,0,0,0,0
2022-09-15 19:30,26.2,49,450,23.6,0,0,0,0
2022-09-15 19:35,26.2,50,443,23.5,0,0,0,0
2022-09-15 19:40,26.1,50,441,23.5,0,0,0,0
2022-09-15 19:45,26.1,50,443,23.5,0,0,0,0
2022-09-15 19:50,26.1,50,440,23.5,0,0,0,0
2022-09-15 19:55,26.1,49,437,23.5,0,0,0,0
2022-09-15 20:00,26.1,50,437,23.5,0,0,0,0
2022-09-15 20:05,26.1,50,434,23.5,0,0,0,0
2022-09-15 20:10,26,50,434,23.5,0,0,0,0
2022-09-15 20:15,26,50,430,23.5,0,0,0,0
2022-09-15 20:20,26,50,434,23.5,0,0,0,0
2022-09-15 20:25,26,50,430,23.4,0,0,0,0
2022-09-15 20:30,25.9,50,442,23.4,0,0,0,0
2022-09-15 20:35,25.9,50,442,23.4,0,0,0,0
2022-09-15 20:40,26,51,447,23.4,0,0,0,0
2022-09-15 20:45,26,50,450,23.4,0,0,0,0
2022-09-15 20:50,26,50,452,23.5,0,0,0,0
2022-09-15 20:55,26,50,450,23.4,0,0,0,0
2022-09-15 21:00,25.9,50,455,23.3,0,0,0,0
2022-09-15 21:05,25.9,51,453,23.3,0,0,0,0
2022-09-15 21:10,25.9,51,452,23.3,0,0,0,0
2022-09-15 21:15,25.9,51,453,23.3,0,0,0,0
2022-09-15 21:20,25.9,50,460,23.4,0,0,0,0
2022-09-15 21:25,25.9,50,456,23.4,0,0,0,0
2022-09-15 21:30,25.9,50,464,23.4,0,0,0,0
2022-09-15 21:35,25.9,51,468,23.3,0,0,0,0
2022-09-15 21:40,25.9,51,470,23.3,0,0,0,0
2022-09-15 21:45,25.8,51,467,23.3,0,0,0,0
2022-09-15 21:50,25.8,51,458,23.3,0,0,0,0
2022-09-15 21:55,25.8,51,468,23.3,0,0,0,0
2022-09-15 22:00,25.8,51,469,23.3,0,0,0,0
2022-09-15 22:05,25.8,51,470,23.3,0,0,0,0
2022-09-15 22:10,25.8,51,471,23.3,0,0,0,0
2022-09-15 22:15,25.8,51,470,23.3,0,0,0,0
2022-09-15 22:20,25.8,51,469,23.3,0,0,0,0
2022-09-15 22:25,25.8,51,472,23.2,0,0,0,0
2022-09-15 22:30,25.8,51,471,23.2,0,0,0,0
2022-09-15 22:35,25.7,51,473,23.2,0,0,0,0
2022-09-15 22:40,25.7,52,481,23.2,0,0,0,0
2022-09-15 22:45,25.8,51,482,23.2,0,0,0,0
2022-09-15 22:50,25.8,51,480,23.3,0,0,0,0
2022-09-15 22:55,25.8,52,484,23.3,0,0,0,0
2022-09-15 23:00,25.8,51,484,23.2,0,0,0,0
2022-09-15 23:05,25.8,52,494,23.1,0,0,0,0
2022-09-15 23:10,25.7,52,490,23.2,0,0,0,0
2022-09-15 23:15,25.7,52,493,23.2,0,0,0,0
2022-09-15 23:20,25.7,52,483,23.2,0,0,0,0
2022-09-15 23:25,25.7,51,489,23.2,0,0,0,0
2022-09-15 23:30,25.7,52,483,23.2,0,0,0,0
